state,created
unknown,"2016-12-16 19:33:22.148945"
unknown,"2016-12-16 19:48:11.516207"
3.8,"2017-02-07 22:30:28.666808"
4.9,"2017-02-07 23:00:26.626430"
4.3,"2017-02-07 23:30:55.637479"
3.8,"2017-02-08 00:00:53.643224"
4.1,"2017-02-08 00:30:51.642207"
0,"2017-02-08 01:00:18.658097"
4.3,"2017-02-08 01:30:47.658088"
4.1,"2017-02-08 02:00:45.647034"
2.7,"2017-02-08 02:30:44.056971"
4.1,"2017-02-08 03:00:41.642122"
4.6,"2017-02-08 03:30:39.648034"
5.4,"2017-02-08 04:00:37.635881"
5.7,"2017-02-08 04:30:35.700517"
4.1,"2017-02-08 05:00:33.606992"
5.4,"2017-02-08 05:30:31.624033"
2.4,"2017-02-08 06:00:29.635008"
5.7,"2017-02-08 06:30:27.655977"
4.1,"2017-02-08 07:00:25.636878"
0,"2017-02-08 07:30:54.607189"
4.1,"2017-02-08 15:00:23.675500"
5.7,"2017-02-08 15:30:21.661313"
4.6,"2017-02-08 16:00:19.658722"
5.7,"2017-02-08 16:30:48.656901"
unknown,"2017-02-08 16:38:18.393297"
unknown,"2017-02-08 16:44:46.128126"
unknown,"2017-02-08 16:45:52.967402"
unknown,"2017-02-08 16:47:49.258623"
unknown,"2017-02-08 16:48:46.774510"
unknown,"2017-02-08 16:49:33.307741"
unknown,"2017-02-08 16:57:42.938743"
4.3,"2017-02-08 17:00:43.674674"
5.4,"2017-02-08 17:30:41.636317"
4.9,"2017-02-08 18:00:39.696973"
5.7,"2017-02-08 18:30:37.628965"
3.0,"2017-02-08 19:00:35.642930"
4.1,"2017-02-08 19:30:33.607401"
3.8,"2017-02-08 20:00:31.618216"
0,"2017-02-08 20:30:29.635686"
1.6,"2017-02-08 21:00:27.654906"
1.1,"2017-02-08 22:00:54.658332"
6.0,"2017-02-08 22:30:21.637707"
1.9,"2017-02-08 23:00:50.673244"
5.7,"2017-02-08 23:30:48.643771"
3.5,"2017-02-09 00:00:46.653848"
5.4,"2017-02-09 00:30:44.660775"
4.1,"2017-02-09 01:00:42.639567"
5.7,"2017-02-09 01:30:40.628109"
4.1,"2017-02-09 02:00:38.629626"
5.4,"2017-02-09 02:30:36.627320"
3.3,"2017-02-09 03:00:34.665480"
6.0,"2017-02-09 03:30:32.628099"
1.4,"2017-02-09 04:00:30.725585"
3.5,"2017-02-09 04:30:28.681133"
3.8,"2017-02-09 05:00:26.656630"
5.7,"2017-02-09 05:30:24.640268"
4.6,"2017-02-09 06:00:22.642711"
6.0,"2017-02-09 06:30:20.658476"
2.7,"2017-02-09 07:00:19.042007"
0,"2017-02-09 07:30:47.637130"
1.9,"2017-02-09 15:30:46.637452"
2.4,"2017-02-09 16:00:44.639768"
1.6,"2017-02-09 16:30:42.672477"
5.4,"2017-02-09 17:30:38.648250"
3.3,"2017-02-09 18:00:36.639847"
5.7,"2017-02-09 18:30:34.631179"
4.3,"2017-02-09 19:00:32.632363"
6.0,"2017-02-09 19:30:30.757438"
4.6,"2017-02-09 20:00:28.645612"
5.4,"2017-02-09 20:30:26.625637"
2.7,"2017-02-09 21:00:24.710256"
5.2,"2017-02-09 21:30:22.623817"
3.5,"2017-02-09 22:00:20.669469"
5.4,"2017-02-09 22:30:18.621417"
2.2,"2017-02-09 23:00:47.681060"
2.4,"2017-02-09 23:30:45.672069"
0,"2017-02-10 00:00:12.639150"
5.2,"2017-02-10 00:30:41.707000"
4.6,"2017-02-10 01:00:39.615652"
3.0,"2017-02-10 01:30:37.645405"
3.3,"2017-02-10 02:00:35.631273"
5.7,"2017-02-10 02:30:33.879551"
5.4,"2017-02-10 03:00:31.644860"
5.7,"2017-02-10 03:30:29.657359"
5.2,"2017-02-10 04:00:27.617258"
5.4,"2017-02-10 04:30:25.623249"
4.3,"2017-02-10 05:00:23.622674"
5.4,"2017-02-10 05:30:21.633828"
4.9,"2017-02-10 06:00:19.665213"
5.4,"2017-02-10 06:30:48.634513"
3.3,"2017-02-10 07:00:46.639360"
0,"2017-02-10 07:30:44.660581"
0.0,"2017-02-10 11:01:01.667435"
0,"2017-02-10 11:30:28.622605"
0.0,"2017-02-10 13:00:53.615040"
0,"2017-02-10 13:30:51.623744"
2.2,"2017-02-10 15:00:45.643047"
2.4,"2017-02-10 15:30:43.640643"
1.9,"2017-02-10 16:00:41.634625"
3.0,"2017-02-10 16:30:39.640308"
2.2,"2017-02-10 17:00:37.639945"
3.0,"2017-02-10 17:30:35.624165"
1.6,"2017-02-10 18:00:33.604883"
5.2,"2017-02-10 18:30:31.631594"
0,"2017-02-10 19:00:29.627750"
1.9,"2017-02-10 20:00:56.652834"
4.9,"2017-02-10 20:30:23.641848"
5.7,"2017-02-10 21:00:21.998099"
4.3,"2017-02-10 22:00:48.627377"
5.4,"2017-02-10 22:30:46.634832"
4.1,"2017-02-10 23:00:44.682316"
5.7,"2017-02-10 23:30:42.662455"
3.5,"2017-02-11 00:00:40.648888"
5.7,"2017-02-11 00:30:38.645693"
4.6,"2017-02-11 01:00:36.634079"
5.2,"2017-02-11 01:30:34.646798"
3.3,"2017-02-11 02:00:32.605266"
3.0,"2017-02-11 02:30:30.726439"
3.5,"2017-02-11 03:00:28.847649"
2.7,"2017-02-11 03:30:26.632129"
4.3,"2017-02-11 04:00:24.635878"
unknown,"2017-02-11 04:12:08.848610"
5.7,"2017-02-11 04:30:36.649995"
4.1,"2017-02-11 05:00:35.047877"
5.7,"2017-02-11 05:30:32.658396"
4.1,"2017-02-11 06:00:30.771782"
4.6,"2017-02-11 06:30:28.672594"
4.3,"2017-02-11 07:00:26.639889"
0,"2017-02-11 07:30:55.614890"
0.0,"2017-02-11 08:01:24.627692"
0,"2017-02-11 08:30:51.626158"
0.5,"2017-02-11 15:00:56.648727"
0,"2017-02-11 15:30:54.593049"
0.3,"2017-02-11 18:00:44.621546"
0,"2017-02-11 18:30:42.651527"
1.1,"2017-02-11 19:00:40.624528"
1.6,"2017-02-11 19:30:38.631419"
0.0,"2017-02-11 20:01:07.628593"
0,"2017-02-11 20:30:34.646474"
0.0,"2017-02-11 22:00:59.635086"
0,"2017-02-11 22:30:57.636521"
0.0,"2017-02-12 00:00:51.802338"
0,"2017-02-12 00:30:49.628346"
0.0,"2017-02-12 01:01:18.657125"
0,"2017-02-12 01:30:45.638208"
0.3,"2017-02-12 06:00:57.630438"
0,"2017-02-12 06:30:55.657777"
2.4,"2017-02-12 09:30:43.635529"
1.4,"2017-02-12 10:00:41.624763"
unknown,"2017-02-12 10:21:12.794011"
5.7,"2017-02-12 10:30:23.721729"
5.4,"2017-02-12 10:45:23.206950"
3.8,"2017-02-12 11:00:22.188252"
2.4,"2017-02-12 11:15:20.659217"
6.0,"2017-02-12 11:30:19.609707"
5.7,"2017-02-12 11:45:18.607957"
1.9,"2017-02-12 12:00:48.629851"
0,"2017-02-12 12:15:47.624188"
1.4,"2017-02-12 12:45:45.664435"
1.1,"2017-02-12 13:00:44.640400"
0,"2017-02-12 13:15:43.654158"
5.7,"2017-02-12 13:30:42.667406"
6.0,"2017-02-12 13:45:41.636865"
4.6,"2017-02-12 14:00:40.628947"
4.9,"2017-02-12 14:15:39.634220"
5.4,"2017-02-12 14:30:38.617067"
5.7,"2017-02-12 14:45:37.613233"
3.3,"2017-02-12 15:00:36.620799"
0,"2017-02-12 15:15:04.589256"
5.4,"2017-02-12 15:30:34.637392"
4.9,"2017-02-12 15:45:33.646033"
3.5,"2017-02-12 16:00:32.638095"
5.2,"2017-02-12 16:15:31.655222"
5.4,"2017-02-12 16:30:30.739657"
5.7,"2017-02-12 16:45:29.643531"
4.3,"2017-02-12 17:00:28.635047"
6.2,"2017-02-12 17:15:27.883103"
4.1,"2017-02-12 17:45:25.657167"
3.8,"2017-02-12 18:00:24.639094"
4.9,"2017-02-12 18:15:23.646651"
unknown,"2017-02-12 18:37:06.966617"
1.9,"2017-02-12 18:45:25.678588"
unknown,"2017-02-12 18:47:15.026097"
3.3,"2017-02-12 19:00:22.632224"
unknown,"2017-02-12 19:05:46.930468"
unknown,"2017-02-12 19:08:59.797172"
3.0,"2017-02-12 19:15:35.695416"
unknown,"2017-02-12 19:16:48.113716"
unknown,"2017-02-12 19:27:51.490069"
2.7,"2017-02-12 19:30:50.689863"
unknown,"2017-02-12 19:38:28.755323"
unknown,"2017-02-12 19:44:17.088184"
unknown,"2017-02-12 19:45:37.046626"
unknown,"2017-02-12 19:52:07.827488"
unknown,"2017-02-12 19:53:45.117255"
unknown,"2017-02-12 19:54:05.578887"
unknown,"2017-02-12 19:55:45.272897"
unknown,"2017-02-12 19:56:26.208369"
unknown,"2017-02-12 19:57:37.374672"
unknown,"2017-02-12 19:58:48.573051"
1.9,"2017-02-12 20:00:47.130769"
unknown,"2017-02-12 20:01:05.727525"
unknown,"2017-02-12 20:05:05.371051"
5.7,"2017-02-12 20:15:20.865352"
5.2,"2017-02-12 20:30:19.644116"
5.7,"2017-02-12 20:45:18.637216"
3.3,"2017-02-12 21:00:48.637829"
0,"2017-02-12 21:15:16.811174"
5.7,"2017-02-12 21:30:46.642736"
5.4,"2017-02-12 21:45:45.622831"
4.1,"2017-02-12 22:00:44.696299"
0,"2017-02-12 22:15:44.311886"
2.4,"2017-02-12 22:30:42.886822"
4.6,"2017-02-12 22:45:41.657389"
4.3,"2017-02-12 23:00:40.778857"
0.3,"2017-02-12 23:15:39.633683"
5.4,"2017-02-12 23:30:38.774374"
0,"2017-02-12 23:45:06.612895"
4.1,"2017-02-13 00:00:36.667834"
3.5,"2017-02-13 00:15:35.652228"
4.1,"2017-02-13 00:30:34.764447"
4.3,"2017-02-13 00:45:33.639243"
3.0,"2017-02-13 01:00:32.652774"
4.6,"2017-02-13 01:15:31.679281"
5.7,"2017-02-13 01:30:30.797515"
5.2,"2017-02-13 01:45:29.699239"
3.8,"2017-02-13 02:00:28.708138"
4.3,"2017-02-13 02:15:27.701289"
4.1,"2017-02-13 02:30:26.697018"
2.2,"2017-02-13 02:45:25.808323"
4.1,"2017-02-13 03:00:24.691013"
6.0,"2017-02-13 03:15:23.658172"
4.6,"2017-02-13 03:30:22.689185"
4.3,"2017-02-13 03:45:21.753267"
1.6,"2017-02-13 04:00:51.693074"
5.7,"2017-02-13 04:15:19.649204"
5.2,"2017-02-13 04:45:48.682959"
3.8,"2017-02-13 05:00:47.604000"
0,"2017-02-13 05:15:15.720676"
5.7,"2017-02-13 05:30:45.694765"
4.6,"2017-02-13 05:45:44.668763"
4.3,"2017-02-13 06:00:43.712912"
4.9,"2017-02-13 06:15:42.662437"
5.7,"2017-02-13 06:45:40.726322"
3.8,"2017-02-13 07:00:39.660797"
4.9,"2017-02-13 07:15:38.663286"
5.4,"2017-02-13 07:30:38.013669"
2.7,"2017-02-13 08:00:35.668219"
5.2,"2017-02-13 08:15:34.694651"
1.6,"2017-02-13 08:30:33.637683"
2.4,"2017-02-13 08:45:32.681795"
2.2,"2017-02-13 09:00:31.630882"
2.4,"2017-02-13 09:15:30.758951"
4.3,"2017-02-13 09:30:29.649798"
3.8,"2017-02-13 09:45:28.674863"
0.8,"2017-02-13 10:00:27.691793"
2.7,"2017-02-13 10:15:26.713336"
2.2,"2017-02-13 10:30:25.682672"
2.4,"2017-02-13 10:45:25.193930"
2.7,"2017-02-13 11:00:23.680972"
1.9,"2017-02-13 11:15:22.703489"
3.3,"2017-02-13 11:30:21.675681"
1.9,"2017-02-13 11:45:51.685368"
2.7,"2017-02-13 12:15:49.630706"
2.2,"2017-02-13 12:30:48.715202"
2.7,"2017-02-13 12:45:47.674256"
1.9,"2017-02-13 13:00:46.690086"
4.9,"2017-02-13 13:15:45.690251"
5.2,"2017-02-13 13:30:44.698324"
5.7,"2017-02-13 13:45:43.681402"
3.8,"2017-02-13 14:00:42.678960"
4.9,"2017-02-13 14:15:41.637925"
1.4,"2017-02-13 14:30:40.687158"
6.0,"2017-02-13 14:45:39.724218"
3.8,"2017-02-13 15:00:38.643839"
0,"2017-02-13 15:15:37.641921"
5.2,"2017-02-13 15:30:36.671656"
6.0,"2017-02-13 15:45:35.686291"
4.1,"2017-02-13 16:00:34.610633"
3.8,"2017-02-13 16:15:33.653236"
5.4,"2017-02-13 16:30:32.662062"
6.2,"2017-02-13 16:45:31.733373"
3.0,"2017-02-13 17:00:30.775549"
5.7,"2017-02-13 17:15:29.711490"
6.0,"2017-02-13 17:30:28.708308"
5.7,"2017-02-13 17:45:27.788990"
3.8,"2017-02-13 18:00:26.646328"
5.2,"2017-02-13 18:15:25.713900"
5.7,"2017-02-13 18:30:24.704030"
5.4,"2017-02-13 18:45:23.633599"
5.7,"2017-02-13 19:00:23.261097"
3.8,"2017-02-13 19:15:21.704705"
2.4,"2017-02-13 19:30:20.684867"
0.8,"2017-02-13 19:45:50.693293"
2.2,"2017-02-13 20:00:49.725094"
2.7,"2017-02-13 20:15:48.748409"
2.4,"2017-02-13 20:30:47.742756"
2.2,"2017-02-13 20:45:46.675060"
1.9,"2017-02-13 21:00:45.670505"
6.0,"2017-02-13 21:15:44.633329"
3.0,"2017-02-13 21:30:43.650363"
2.2,"2017-02-13 21:45:42.746728"
1.9,"2017-02-13 22:00:41.700266"
3.0,"2017-02-13 22:15:40.670730"
5.2,"2017-02-13 22:30:39.657001"
5.4,"2017-02-13 22:45:38.656847"
4.6,"2017-02-13 23:00:37.714217"
5.4,"2017-02-13 23:15:36.710598"
4.9,"2017-02-13 23:30:35.723432"
5.4,"2017-02-13 23:45:34.675295"
0.8,"2017-02-14 00:00:33.651302"
5.7,"2017-02-14 00:15:32.660865"
2.2,"2017-02-14 01:00:29.688355"
4.3,"2017-02-14 01:15:28.649088"
4.6,"2017-02-14 01:30:27.697218"
2.4,"2017-02-14 02:00:25.684762"
4.3,"2017-02-14 02:15:24.642915"
5.4,"2017-02-14 02:30:23.672608"
3.5,"2017-02-14 02:45:22.692389"
0,"2017-02-14 03:00:21.689875"
4.6,"2017-02-14 03:15:20.685308"
4.3,"2017-02-14 03:30:19.647035"
4.6,"2017-02-14 03:45:49.703643"
1.1,"2017-02-14 04:00:48.653474"
4.1,"2017-02-14 04:15:47.730795"
3.8,"2017-02-14 04:45:45.684635"
3.0,"2017-02-14 05:00:44.625318"
3.8,"2017-02-14 05:15:43.704484"
5.2,"2017-02-14 05:30:42.727127"
5.4,"2017-02-14 05:45:41.742857"
4.9,"2017-02-14 06:15:39.720223"
2.7,"2017-02-14 06:30:38.896333"
2.4,"2017-02-14 06:45:37.692643"
2.7,"2017-02-14 07:00:36.699909"
5.4,"2017-02-14 07:15:35.706038"
2.7,"2017-02-14 07:30:34.648072"
2.4,"2017-02-14 07:45:33.661455"
3.0,"2017-02-14 08:00:32.641309"
2.4,"2017-02-14 08:15:31.669103"
4.6,"2017-02-14 08:30:31.125259"
2.4,"2017-02-14 08:45:29.639754"
1.9,"2017-02-14 09:15:27.692325"
3.3,"2017-02-14 09:30:26.717295"
2.7,"2017-02-14 09:45:25.710627"
0.5,"2017-02-14 10:00:24.684027"
1.9,"2017-02-14 10:15:23.723229"
2.2,"2017-02-14 10:30:22.699407"
1.4,"2017-02-14 10:45:52.698856"
2.2,"2017-02-14 11:00:51.656684"
2.4,"2017-02-14 11:15:50.898667"
0,"2017-02-14 11:30:18.642818"
1.6,"2017-02-14 12:00:47.667286"
3.0,"2017-02-14 12:15:46.757527"
5.4,"2017-02-14 12:30:46.858078"
4.9,"2017-02-14 12:45:44.685124"
4.6,"2017-02-14 13:00:43.665624"
5.4,"2017-02-14 13:15:42.646112"
5.2,"2017-02-14 13:30:41.695070"
6.2,"2017-02-14 13:45:40.680784"
5.2,"2017-02-14 14:00:39.673299"
5.4,"2017-02-14 14:15:38.697595"
6.0,"2017-02-14 14:30:37.717354"
5.4,"2017-02-14 14:45:36.700686"
4.3,"2017-02-14 15:00:35.696714"
5.7,"2017-02-14 15:15:34.662801"
5.2,"2017-02-14 15:30:33.661099"
3.8,"2017-02-14 16:00:31.644744"
0,"2017-02-14 16:16:36.695707"
4.6,"2017-02-14 16:30:29.721903"
0,"2017-02-14 16:45:59.628875"
unknown,"2017-02-14 17:25:26.685399"
5.2,"2017-02-14 17:30:22.619695"
unknown,"2017-02-14 17:34:57.908781"
unknown,"2017-02-14 17:35:31.248054"
unknown,"2017-02-14 17:37:25.436953"
unknown,"2017-02-14 17:43:16.829851"
unknown,"2017-02-14 17:45:06.361176"
unknown,"2017-02-14 17:57:28.492578"
5.4,"2017-02-14 18:00:29.642543"
0,"2017-02-14 18:30:27.678593"
4.3,"2017-02-14 19:00:25.688629"
5.2,"2017-02-14 19:30:23.658755"
3.5,"2017-02-14 20:00:21.669367"
4.9,"2017-02-14 20:30:19.660675"
6.0,"2017-02-14 21:30:46.651890"
unknown,"2017-02-14 23:10:01.098378"
6.0,"2017-02-14 23:31:06.643476"
unknown,"2017-02-14 23:34:11.072922"
unknown,"2017-02-14 23:35:33.751289"
unknown,"2017-02-14 23:44:30.687552"
5.7,"2017-02-15 00:00:50.612023"
4.3,"2017-02-15 00:30:48.978274"
3.3,"2017-02-15 01:30:43.622072"
0.8,"2017-02-15 02:00:41.708326"
3.0,"2017-02-15 02:30:38.630810"
2.7,"2017-02-15 03:00:36.632641"
1.4,"2017-02-15 03:30:33.597759"
1.9,"2017-02-15 04:30:28.630264"
0.8,"2017-02-15 05:00:57.628766"
1.4,"2017-02-15 05:30:24.622180"
4.3,"2017-02-15 06:00:21.650653"
0,"2017-02-15 06:30:19.664278"
3.3,"2017-02-15 07:00:48.637822"
5.2,"2017-02-15 07:30:46.583961"
4.9,"2017-02-15 08:00:43.610194"
5.4,"2017-02-15 09:00:39.612712"
5.2,"2017-02-15 09:30:37.611079"
unknown,"2017-02-15 10:06:15.908134"
4.3,"2017-02-15 10:30:48.620988"
5.4,"2017-02-15 11:00:46.669098"
5.7,"2017-02-15 11:30:44.658632"
0,"2017-02-15 12:00:42.863360"
6.0,"2017-02-15 12:30:39.954764"
5.4,"2017-02-15 13:00:36.598862"
5.2,"2017-02-15 13:30:34.632092"
6.0,"2017-02-15 14:01:03.705734"
5.4,"2017-02-15 14:31:01.636695"
5.7,"2017-02-15 15:30:57.599984"
5.2,"2017-02-15 16:30:52.673522"
5.4,"2017-02-15 17:00:50.617561"
5.2,"2017-02-15 18:30:44.594963"
4.6,"2017-02-15 19:00:42.635312"
5.4,"2017-02-15 19:30:40.634243"
6.0,"2017-02-15 20:00:38.637592"
5.2,"2017-02-15 20:30:36.623554"
3.3,"2017-02-15 21:31:03.592042"
5.4,"2017-02-15 22:01:01.639875"
6.2,"2017-02-15 23:00:57.615978"
3.3,"2017-02-15 23:30:55.597476"
5.2,"2017-02-16 00:00:53.619351"
4.3,"2017-02-16 00:30:51.624439"
5.7,"2017-02-16 01:00:49.594348"
4.9,"2017-02-16 01:30:47.736988"
4.1,"2017-02-16 02:00:45.625268"
5.2,"2017-02-16 02:30:43.576763"
3.5,"2017-02-16 03:00:41.609017"
6.0,"2017-02-16 03:30:39.588799"
4.1,"2017-02-16 04:00:37.623827"
3.0,"2017-02-16 04:30:34.585635"
2.7,"2017-02-16 05:01:03.578463"
1.9,"2017-02-16 05:31:01.617682"
2.2,"2017-02-16 06:01:00.077712"
5.4,"2017-02-16 06:30:57.614353"
3.3,"2017-02-16 07:00:55.609747"
2.2,"2017-02-16 07:30:53.594665"
2.7,"2017-02-16 08:00:49.597766"
2.4,"2017-02-16 08:30:47.591184"
2.7,"2017-02-16 09:00:45.618008"
3.5,"2017-02-16 10:01:12.587127"
2.2,"2017-02-16 10:30:38.591718"
3.0,"2017-02-16 11:00:35.620128"
1.4,"2017-02-16 11:31:04.636366"
2.7,"2017-02-16 12:01:02.624515"
2.4,"2017-02-16 12:31:00.648519"
unknown,"2017-02-24 02:57:13.164744"
2.7,"2017-02-24 03:00:44.695541"
3.3,"2017-02-24 03:30:42.664492"
2.7,"2017-02-24 04:00:40.685119"
6.0,"2017-02-24 04:30:38.685787"
2.7,"2017-02-24 05:00:36.716531"
5.2,"2017-02-24 05:30:34.664536"
4.6,"2017-02-24 06:00:32.675134"
5.4,"2017-02-24 06:30:30.768500"
4.1,"2017-02-24 07:00:28.815876"
6.5,"2017-02-24 07:30:26.658367"
5.4,"2017-02-24 08:00:24.649672"
5.7,"2017-02-24 08:30:22.700567"
3.8,"2017-02-24 09:00:20.671938"
6.0,"2017-02-24 09:30:18.698184"
1.6,"2017-02-24 10:00:47.649278"
5.4,"2017-02-24 10:30:45.677291"
5.7,"2017-02-24 11:30:41.651335"
3.8,"2017-02-24 12:00:39.656640"
5.7,"2017-02-24 12:30:37.694155"
6.0,"2017-02-24 13:30:33.680355"
5.2,"2017-02-24 14:00:31.641386"
0,"2017-02-24 14:31:00.666339"
2.7,"2017-02-24 15:00:27.679060"
5.4,"2017-02-24 15:30:25.661814"
3.8,"2017-02-24 16:00:23.684665"
5.7,"2017-02-24 16:30:21.674041"
1.4,"2017-02-24 17:00:50.662806"
3.0,"2017-02-24 17:30:47.668103"
1.9,"2017-02-24 18:00:45.672107"
2.4,"2017-02-24 18:30:43.671906"
2.2,"2017-02-24 19:00:41.659431"
3.5,"2017-02-24 19:30:39.695148"
2.2,"2017-02-24 20:00:37.663609"
3.3,"2017-02-24 20:30:35.676007"
3.0,"2017-02-24 21:00:33.669497"
2.7,"2017-02-24 21:30:31.662902"
6.0,"2017-02-24 22:30:27.671666"
3.0,"2017-02-24 23:00:25.668103"
6.0,"2017-02-24 23:30:23.652126"
2.4,"2017-02-25 00:00:21.663856"
6.0,"2017-02-25 00:30:19.660088"
5.4,"2017-02-25 01:00:48.767119"
5.7,"2017-02-25 01:30:46.723720"
5.2,"2017-02-25 02:00:44.705330"
5.7,"2017-02-25 02:30:42.680291"
4.6,"2017-02-25 03:00:40.710367"
5.2,"2017-02-25 03:30:38.675406"
4.6,"2017-02-25 04:00:36.629275"
4.1,"2017-02-25 04:30:35.072275"
4.9,"2017-02-25 05:00:32.693255"
3.3,"2017-02-25 05:30:30.747940"
2.2,"2017-02-25 06:00:28.665997"
3.0,"2017-02-25 06:30:27.017195"
1.6,"2017-02-25 07:00:24.680927"
2.4,"2017-02-25 07:30:22.679145"
2.2,"2017-02-25 08:00:51.648372"
6.0,"2017-02-25 08:30:49.689122"
0,"2017-02-25 09:00:16.657259"
3.5,"2017-02-25 09:30:45.680597"
1.1,"2017-02-25 10:00:43.662147"
6.0,"2017-02-25 10:30:41.678202"
5.7,"2017-02-25 11:00:39.667190"
5.4,"2017-02-25 11:30:37.682231"
0,"2017-02-25 12:00:35.640513"
3.0,"2017-02-25 12:30:33.678342"
2.4,"2017-02-25 13:00:31.640181"
5.2,"2017-02-25 13:30:29.715146"
4.9,"2017-02-25 14:00:27.768801"
5.7,"2017-02-25 14:30:25.722048"
0.8,"2017-02-25 15:00:54.678771"
2.7,"2017-02-25 15:30:52.682034"
3.5,"2017-02-25 16:00:19.658351"
5.2,"2017-02-25 16:30:48.655353"
4.3,"2017-02-25 17:00:46.649275"
5.4,"2017-02-25 17:30:44.667264"
4.9,"2017-02-25 18:00:42.629313"
6.2,"2017-02-25 18:30:40.603653"
5.2,"2017-02-25 19:30:37.065064"
0,"2017-02-25 20:00:35.133173"
6.0,"2017-02-25 20:30:32.708390"
0.5,"2017-02-25 21:00:30.728382"
0.5,"2017-02-26 18:31:57.502212"
4.6,"2017-02-26 19:00:21.826990"
2.4,"2017-02-26 19:30:50.833369"
2.4,"2017-02-26 22:22:00.345606"
6.2,"2017-02-26 22:30:43.983054"
5.7,"2017-02-26 23:00:40.958392"
4.3,"2017-02-27 00:00:36.962030"
6.0,"2017-02-27 00:30:34.926740"
5.4,"2017-02-27 01:00:32.912403"
5.7,"2017-02-27 01:30:31.037587"
4.3,"2017-02-27 02:00:28.919829"
5.4,"2017-02-27 02:30:26.943438"
5.7,"2017-02-27 03:00:24.911944"
6.0,"2017-02-27 03:30:22.900014"
4.1,"2017-02-27 04:00:20.931115"
5.4,"2017-02-27 04:30:18.923577"
6.0,"2017-02-27 05:00:47.919635"
5.4,"2017-02-27 05:30:44.972448"
4.3,"2017-02-27 06:00:42.941117"
5.7,"2017-02-27 06:30:40.963973"
2.7,"2017-02-27 07:00:38.943010"
0,"2017-02-27 07:30:36.972858"
1.9,"2017-02-27 08:01:05.949758"
1.1,"2017-02-27 08:31:03.953192"
0.3,"2017-02-27 09:01:01.992897"
0,"2017-02-27 09:30:28.971432"
0.0,"2017-02-27 10:00:26.977428"
0.3,"2017-02-27 10:30:55.299782"
0,"2017-02-27 11:00:22.255294"
0.3,"2017-02-27 11:30:51.224192"
0.8,"2017-02-27 12:00:49.249897"
3.0,"2017-02-27 12:30:47.302108"
1.9,"2017-02-27 13:00:45.022693"
1.6,"2017-02-27 13:30:42.981454"
1.9,"2017-02-27 14:00:40.841406"
2.2,"2017-02-27 14:30:38.852289"
1.4,"2017-02-27 15:00:36.893396"
1.9,"2017-02-27 15:30:34.857632"
1.6,"2017-02-27 16:00:32.885174"
2.7,"2017-02-27 16:30:30.911748"
1.1,"2017-02-27 17:00:28.865807"
6.0,"2017-02-27 17:30:25.873081"
5.2,"2017-02-27 18:00:23.879152"
4.6,"2017-02-27 19:30:49.352094"
3.8,"2017-02-27 20:00:46.892246"
0.3,"2017-02-27 20:30:44.891056"
5.4,"2017-02-27 21:00:42.893996"
2.4,"2017-02-27 21:30:40.907697"
1.9,"2017-02-27 22:00:38.896209"
4.9,"2017-02-27 22:30:36.897313"
2.4,"2017-02-27 23:00:34.904771"
5.2,"2017-02-27 23:30:32.896543"
5.4,"2017-02-28 00:00:31.011495"
4.9,"2017-02-28 00:30:28.900798"
3.5,"2017-02-28 01:00:26.926476"
5.4,"2017-02-28 01:30:24.905361"
2.4,"2017-02-28 02:00:53.913604"
6.0,"2017-02-28 02:30:20.898567"
3.3,"2017-02-28 03:00:49.923399"
5.4,"2017-02-28 03:30:47.905328"
4.1,"2017-02-28 04:00:45.900627"
5.2,"2017-02-28 04:30:43.915736"
3.5,"2017-02-28 05:00:41.895624"
5.4,"2017-02-28 05:30:39.899805"
1.4,"2017-02-28 06:00:37.905823"
5.2,"2017-02-28 06:30:35.903116"
2.2,"2017-02-28 07:00:33.903485"
0.0,"2017-02-28 07:31:02.922193"
0.5,"2017-02-28 08:01:00.858188"
0,"2017-02-28 08:30:27.929502"
1.1,"2017-02-28 09:30:54.906451"
2.7,"2017-02-28 10:00:52.883446"
0,"2017-02-28 10:30:19.901339"
2.7,"2017-02-28 11:00:48.882896"
0.0,"2017-02-28 11:30:46.903426"
5.4,"2017-02-28 12:00:44.932920"
2.4,"2017-02-28 12:30:42.864143"
5.4,"2017-02-28 13:00:40.853806"
5.7,"2017-02-28 13:30:37.870745"
6.2,"2017-02-28 14:30:33.899503"
4.3,"2017-02-28 15:00:31.938609"
5.7,"2017-02-28 15:30:29.912950"
4.6,"2017-02-28 16:00:27.901281"
6.0,"2017-02-28 16:30:25.903886"
4.1,"2017-02-28 17:00:24.313244"
6.2,"2017-02-28 17:30:21.911432"
5.7,"2017-02-28 18:30:48.934996"
5.4,"2017-02-28 19:00:46.886663"
6.0,"2017-02-28 19:30:44.926648"
5.7,"2017-02-28 20:00:42.903504"
6.0,"2017-02-28 20:30:40.909809"
5.7,"2017-02-28 21:00:38.896911"
6.0,"2017-02-28 21:30:36.899949"
5.7,"2017-02-28 22:00:34.887008"
3.8,"2017-02-28 23:00:30.988779"
4.9,"2017-02-28 23:30:28.908059"
4.1,"2017-03-01 00:00:26.908505"
4.3,"2017-03-01 00:30:25.355504"
4.1,"2017-03-01 01:00:22.907852"
3.0,"2017-03-01 01:30:20.913654"
5.7,"2017-03-01 02:30:47.905113"
4.9,"2017-03-01 03:00:45.886412"
1.1,"2017-03-01 03:30:43.877535"
